chr	start	end	strand	dbl_count	cds
NC_000913.3	1484518	1484819	+	TRUE	1400
NC_000913.3	977737	978038	+	TRUE	904
NC_000913.3	3664836	3665137	+	TRUE	3452
NC_000913.3	418554	418855	+	TRUE	392
NC_000913.3	1371468	1371769	+	TRUE	1293
NC_000913.3	2710850	2711151	+	TRUE	2557
NC_000913.3	2955497	2955798	+	TRUE	2779
NC_000913.3	3051236	3051537	+	TRUE	2862
NC_000913.3	1916416	1916717	+	TRUE	1824
NC_000913.3	2050993	2051294	+	TRUE	1960
NC_000913.3	1388294	1388595	+	TRUE	1308
NC_000913.3	2894600	2894901	+	FALSE	NA
NC_000913.3	4247811	4248112	+	FALSE	NA
NC_000913.3	603184	603485	+	FALSE	NA
NC_000913.3	4497646	4497947	+	TRUE	4185
NC_000913.3	236697	236998	+	FALSE	NA
NC_000913.3	1477820	1478121	+	TRUE	1395
NC_000913.3	3018405	3018706	+	TRUE	2834
NC_000913.3	3442470	3442771	+	TRUE	3236
NC_000913.3	2697059	2697360	+	TRUE	2540
NC_000913.3	2160722	2161023	+	TRUE	2062
NC_000913.3	1301703	1302004	+	TRUE	1222
NC_000913.3	4576428	4576729	+	TRUE	4260
NC_000913.3	2014691	2014992	+	TRUE	1925
NC_000913.3	1685456	1685757	+	TRUE	1599
NC_000913.3	3703236	3703537	+	TRUE	3478
NC_000913.3	4567463	4567764	+	TRUE	4255
NC_000913.3	959481	959782	+	TRUE	888
NC_000913.3	1107635	1107936	+	TRUE	1025
NC_000913.3	2911030	2911331	+	TRUE	2745
NC_000913.3	3596750	3597051	+	TRUE	3393
NC_000913.3	3837640	3837941	+	TRUE	3605
NC_000913.3	3643117	3643418	+	TRUE	3433
NC_000913.3	647442	647743	+	TRUE	611
NC_000913.3	1226134	1226435	+	FALSE	NA
NC_000913.3	452182	452483	+	TRUE	425
NC_000913.3	921513	921814	+	TRUE	860
NC_000913.3	3776121	3776422	+	TRUE	3547
NC_000913.3	3273139	3273440	+	TRUE	3071
NC_000913.3	445584	445885	+	TRUE	419
NC_000913.3	2434007	2434308	+	TRUE	2301
NC_000913.3	2463623	2463924	+	TRUE	2328
NC_000913.3	928673	928974	+	TRUE	866
NC_000913.3	4458769	4459070	+	TRUE	4151
NC_000913.3	676764	677065	+	TRUE	641
NC_000913.3	1527475	1527776	+	FALSE	NA
NC_000913.3	247919	248220	+	TRUE	218
NC_000913.3	2516101	2516402	+	TRUE	2379
NC_000913.3	1824311	1824612	+	TRUE	1730
NC_000913.3	1687524	1687825	+	TRUE	1600
NC_000913.3	4341858	4342159	+	TRUE	4036
NC_000913.3	4396268	4396569	+	TRUE	4087
NC_000913.3	3519304	3519605	+	FALSE	NA
NC_000913.3	3578968	3579269	+	TRUE	3374
NC_000913.3	2382551	2382852	+	FALSE	NA
NC_000913.3	2093515	2093816	+	TRUE	2006
NC_000913.3	35137	35438	+	TRUE	33
NC_000913.3	2507237	2507538	+	TRUE	2371
NC_000913.3	969725	970026	+	TRUE	896
NC_000913.3	712361	712662	+	TRUE	672
NC_000913.3	2818918	2819219	+	TRUE	2658
NC_000913.3	3882790	3883091	+	TRUE	3649
NC_000913.3	692177	692478	+	FALSE	NA
NC_000913.3	3025787	3026088	+	TRUE	2839
NC_000913.3	3462016	3462317	+	TRUE	3267
NC_000913.3	4470222	4470523	+	FALSE	NA
NC_000913.3	3027651	3027952	+	TRUE	2840
NC_000913.3	4591882	4592183	+	TRUE	4271
NC_000913.3	2606505	2606806	+	TRUE	2466
NC_000913.3	3308372	3308673	+	TRUE	3109
NC_000913.3	3828185	3828486	+	TRUE	3599
NC_000913.3	2525126	2525427	+	TRUE	2386
NC_000913.3	414430	414731	+	TRUE	389
NC_000913.3	1340748	1341049	+	TRUE	1262
NC_000913.3	4413977	4414278	+	TRUE	4104
NC_000913.3	2256380	2256681	+	TRUE	2148
NC_000913.3	2035849	2036150	+	TRUE	1951
NC_000913.3	2173411	2173712	+	TRUE	2076
NC_000913.3	1840015	1840316	+	TRUE	1745
NC_000913.3	433821	434122	+	TRUE	406
NC_000913.3	4279611	4279912	+	TRUE	3980
NC_000913.3	3832489	3832790	+	TRUE	3602
NC_000913.3	1821135	1821436	+	FALSE	NA
NC_000913.3	4571748	4572049	+	FALSE	NA
NC_000913.3	4625624	4625925	+	TRUE	4303
NC_000913.3	3309979	3310280	+	TRUE	3110
NC_000913.3	282803	283104	+	TRUE	262
NC_000913.3	1309194	1309495	+	TRUE	1230
NC_000913.3	858532	858833	+	TRUE	802
NC_000913.3	2053677	2053978	+	TRUE	1962
NC_000913.3	3993400	3993701	+	TRUE	3742
NC_000913.3	3642820	3643121	+	TRUE	3432
NC_000913.3	3028638	3028939	+	TRUE	2841
NC_000913.3	1984809	1985110	+	TRUE	1891
NC_000913.3	2036813	2037114	+	TRUE	1952
NC_000913.3	3067952	3068253	+	FALSE	NA
NC_000913.3	2547737	2548038	+	TRUE	2408
NC_000913.3	1702589	1702890	+	TRUE	1611
NC_000913.3	3219633	3219934	+	TRUE	3022
NC_000913.3	4473683	4473984	+	TRUE	4165
NC_000913.3	3705639	3705940	+	FALSE	NA
NC_000913.3	4162431	4162732	+	TRUE	3891
NC_000913.3	1667092	1667393	+	FALSE	NA
NC_000913.3	719168	719469	+	TRUE	679
NC_000913.3	3544616	3544917	+	TRUE	3349
NC_000913.3	1005069	1005370	+	TRUE	925
NC_000913.3	2951762	2952063	+	TRUE	2778
NC_000913.3	1651931	1652232	+	TRUE	1566
NC_000913.3	1983247	1983548	+	TRUE	1890
NC_000913.3	1331336	1331637	+	TRUE	1254
NC_000913.3	1931715	1932016	+	TRUE	1840
NC_000913.3	3100523	3100824	+	TRUE	2911
NC_000913.3	2572338	2572639	+	FALSE	NA
NC_000913.3	3429978	3430279	+	TRUE	3218
NC_000913.3	2462217	2462518	+	TRUE	2327
NC_000913.3	4251500	4251801	+	FALSE	NA
NC_000913.3	3501786	3502087	+	TRUE	3309
NC_000913.3	2162374	2162675	+	TRUE	2063
NC_000913.3	612481	612782	+	FALSE	NA
NC_000913.3	1102268	1102569	+	TRUE	1017
NC_000913.3	548366	548667	+	TRUE	509
NC_000913.3	1571883	1572184	+	FALSE	NA
NC_000913.3	3658006	3658307	+	FALSE	NA
NC_000913.3	667834	668135	+	TRUE	631
NC_000913.3	1938530	1938831	+	TRUE	1845
NC_000913.3	214558	214859	+	TRUE	185
NC_000913.3	1035955	1036256	+	TRUE	954
NC_000913.3	2791092	2791393	+	FALSE	NA
NC_000913.3	3666386	3666687	+	TRUE	3453
NC_000913.3	668145	668446	+	TRUE	632
NC_000913.3	4013291	4013592	+	TRUE	3764
NC_000913.3	1817850	1818151	+	TRUE	1722
NC_000913.3	386851	387152	+	TRUE	362
NC_000913.3	3017696	3017997	+	TRUE	2834
NC_000913.3	2243311	2243612	+	TRUE	2137
NC_000913.3	3596589	3596890	+	TRUE	3393
NC_000913.3	2886439	2886740	+	TRUE	2723
NC_000913.3	3763985	3764286	+	TRUE	3534
NC_000913.3	4425921	4426222	+	FALSE	NA
NC_000913.3	1690265	1690566	+	TRUE	1602
NC_000913.3	1877082	1877383	+	FALSE	NA
NC_000913.3	3933229	3933530	+	TRUE	3696
NC_000913.3	2315876	2316177	+	TRUE	2199
NC_000913.3	4405684	4405985	+	TRUE	4095
NC_000913.3	2621964	2622265	+	TRUE	2480
NC_000913.3	2061774	2062075	+	FALSE	NA
NC_000913.3	435059	435360	+	TRUE	408
NC_000913.3	3038054	3038355	+	TRUE	2849
NC_000913.3	1828259	1828560	+	TRUE	1734
NC_000913.3	1541001	1541302	+	TRUE	1455
NC_000913.3	132131	132432	+	TRUE	113
NC_000913.3	4033098	4033399	+	TRUE	3782
NC_000913.3	4160732	4161033	+	FALSE	NA
NC_000913.3	4018788	4019089	+	TRUE	3768
NC_000913.3	392441	392742	+	FALSE	NA
NC_000913.3	4320299	4320600	+	TRUE	4016
NC_000913.3	757423	757724	+	TRUE	711
NC_000913.3	3797762	3798063	+	TRUE	3568
NC_000913.3	3794822	3795123	+	TRUE	3566
NC_000913.3	3303077	3303378	+	TRUE	3104
NC_000913.3	2545561	2545862	+	FALSE	NA
NC_000913.3	3205449	3205750	+	TRUE	3010
NC_000913.3	1869699	1870000	+	TRUE	1772
NC_000913.3	2252877	2253178	+	TRUE	2145
NC_000913.3	1936553	1936854	+	TRUE	1844
NC_000913.3	742787	743088	+	TRUE	698
NC_000913.3	883470	883771	+	FALSE	NA
NC_000913.3	694433	694734	+	TRUE	657
NC_000913.3	1089433	1089734	+	TRUE	1004
NC_000913.3	2869137	2869438	+	TRUE	2705
NC_000913.3	1803562	1803863	+	FALSE	NA
NC_000913.3	1167616	1167917	+	TRUE	1087
NC_000913.3	764716	765017	+	TRUE	716
NC_000913.3	1430608	1430909	+	TRUE	1357
NC_000913.3	2692276	2692577	+	TRUE	2539
NC_000913.3	3995514	3995815	+	TRUE	3746
NC_000913.3	3916086	3916387	+	TRUE	3680
NC_000913.3	454011	454312	+	FALSE	NA
NC_000913.3	1097648	1097949	+	FALSE	NA
NC_000913.3	144241	144542	+	TRUE	123
NC_000913.3	1622947	1623248	+	TRUE	1521
NC_000913.3	1615492	1615793	+	TRUE	1511
NC_000913.3	863073	863374	+	TRUE	805
NC_000913.3	416706	417007	+	TRUE	390
NC_000913.3	2227011	2227312	+	TRUE	2121
NC_000913.3	3809524	3809825	+	TRUE	3579
NC_000913.3	443361	443662	+	TRUE	416
NC_000913.3	2120491	2120792	+	TRUE	2031
NC_000913.3	3579258	3579559	+	TRUE	3374
NC_000913.3	1468061	1468362	+	TRUE	1390
NC_000913.3	1118500	1118801	+	TRUE	1034
NC_000913.3	177398	177699	+	TRUE	152
NC_000913.3	989529	989830	+	TRUE	911
NC_000913.3	1671533	1671834	+	FALSE	NA
NC_000913.3	1881946	1882247	+	TRUE	1790
NC_000913.3	965434	965735	+	TRUE	893
NC_000913.3	1014324	1014625	+	TRUE	931
NC_000913.3	864378	864679	+	TRUE	807
NC_000913.3	2584522	2584823	+	TRUE	2447
NC_000913.3	3628708	3629009	+	TRUE	3422
NC_000913.3	4317070	4317371	+	TRUE	4013
NC_000913.3	2255906	2256207	+	FALSE	NA
NC_000913.3	1571094	1571395	+	TRUE	1479
NC_000913.3	2372623	2372924	+	TRUE	2241
NC_000913.3	4517581	4517882	+	TRUE	4206
NC_000913.3	3580017	3580318	+	TRUE	3375
NC_000913.3	890547	890848	+	TRUE	830
NC_000913.3	3204572	3204873	+	TRUE	3009
NC_000913.3	1338456	1338757	+	TRUE	1259
NC_000913.3	2935805	2936106	+	TRUE	2764
NC_000913.3	3702147	3702448	+	TRUE	3477
NC_000913.3	2585348	2585649	+	FALSE	NA
NC_000913.3	3697910	3698211	+	TRUE	3473
NC_000913.3	2656496	2656797	+	TRUE	2505
NC_000913.3	135692	135993	+	TRUE	116
NC_000913.3	497085	497386	+	TRUE	465
NC_000913.3	2751220	2751521	+	TRUE	2592
NC_000913.3	3425270	3425571	+	FALSE	NA
NC_000913.3	560368	560669	+	TRUE	522
NC_000913.3	657813	658114	+	FALSE	NA
NC_000913.3	557294	557595	+	TRUE	519
NC_000913.3	1035384	1035685	+	TRUE	953
NC_000913.3	2476049	2476350	+	TRUE	2346
NC_000913.3	2704617	2704918	+	TRUE	2551
NC_000913.3	2922144	2922445	+	FALSE	NA
NC_000913.3	609414	609715	+	TRUE	579
NC_000913.3	3066199	3066500	+	TRUE	2877
NC_000913.3	3119154	3119455	+	FALSE	NA
NC_000913.3	2431428	2431729	+	TRUE	2298
NC_000913.3	2012258	2012559	+	FALSE	NA
NC_000913.3	2230538	2230839	+	TRUE	2125
NC_000913.3	3324888	3325189	+	TRUE	3122
NC_000913.3	2458717	2459018	+	TRUE	2324
NC_000913.3	3104975	3105276	+	TRUE	2917
NC_000913.3	3289504	3289805	+	TRUE	3089
NC_000913.3	1057561	1057862	+	TRUE	977
NC_000913.3	1281583	1281884	+	TRUE	1207
NC_000913.3	2874186	2874487	+	TRUE	2713
NC_000913.3	3225036	3225337	+	TRUE	3025
NC_000913.3	1284790	1285091	+	TRUE	1208
NC_000913.3	163425	163726	+	TRUE	143
NC_000913.3	4246355	4246656	+	FALSE	NA
NC_000913.3	2865830	2866131	+	TRUE	2702
NC_000913.3	1040209	1040510	+	TRUE	958
NC_000913.3	3880993	3881294	+	TRUE	3647
NC_000913.3	4299182	4299483	+	TRUE	3995
NC_000913.3	3174415	3174716	+	TRUE	2979
NC_000913.3	2305420	2305721	+	TRUE	2193
NC_000913.3	1549602	1549903	+	TRUE	1460
NC_000913.3	1245013	1245314	+	TRUE	1176
NC_000913.3	4141066	4141367	+	TRUE	3874
NC_000913.3	370142	370443	+	TRUE	344
NC_000913.3	3122350	3122651	+	TRUE	2928
NC_000913.3	1315807	1316108	+	TRUE	1239
NC_000913.3	4194779	4195080	+	TRUE	3912
NC_000913.3	3634756	3635057	+	TRUE	3426
NC_000913.3	885213	885514	+	TRUE	825
NC_000913.3	508655	508956	+	FALSE	NA
NC_000913.3	1270861	1271162	+	TRUE	1199
NC_000913.3	891747	892048	+	FALSE	NA
NC_000913.3	577980	578281	+	TRUE	548
NC_000913.3	1499582	1499883	+	TRUE	1414
NC_000913.3	2359222	2359523	+	TRUE	2229
NC_000913.3	1343392	1343693	+	FALSE	NA
NC_000913.3	377861	378162	+	TRUE	351
NC_000913.3	2196395	2196696	+	TRUE	2099
NC_000913.3	2781263	2781564	+	TRUE	2623
NC_000913.3	1944400	1944701	+	TRUE	1851
NC_000913.3	1021860	1022161	+	TRUE	940
NC_000913.3	1601392	1601693	+	TRUE	1498
NC_000913.3	2669722	2670023	+	TRUE	2520
NC_000913.3	2810307	2810608	+	TRUE	2650
NC_000913.3	3349102	3349403	+	TRUE	3152
NC_000913.3	817835	818136	+	TRUE	762
NC_000913.3	3986291	3986592	+	FALSE	NA
NC_000913.3	2342065	2342366	+	TRUE	2215
NC_000913.3	1898273	1898574	+	FALSE	NA
NC_000913.3	3663822	3664123	+	TRUE	3451
NC_000913.3	908999	909300	+	TRUE	851
NC_000913.3	214992	215293	+	TRUE	186
NC_000913.3	4530113	4530414	+	TRUE	4219
NC_000913.3	3489155	3489456	+	TRUE	3297
NC_000913.3	3092679	3092980	+	FALSE	NA
NC_000913.3	4322724	4323025	+	TRUE	4020
NC_000913.3	4201568	4201869	+	FALSE	NA
NC_000913.3	4545255	4545556	+	TRUE	4235
NC_000913.3	1039696	1039997	+	TRUE	958
NC_000913.3	4167958	4168259	+	FALSE	NA
NC_000913.3	1577525	1577826	+	TRUE	1482
NC_000913.3	2192876	2193177	+	FALSE	NA
NC_000913.3	1670692	1670993	+	TRUE	1583
NC_000913.3	2478245	2478546	+	TRUE	2349
NC_000913.3	839820	840121	+	TRUE	786
NC_000913.3	1320457	1320758	+	TRUE	1243
NC_000913.3	675249	675550	+	TRUE	639
NC_000913.3	3418591	3418892	+	FALSE	NA
NC_000913.3	1293551	1293852	+	TRUE	1218
NC_000913.3	3729202	3729503	+	FALSE	NA
NC_000913.3	958916	959217	+	TRUE	888
NC_000913.3	115263	115564	+	TRUE	101
NC_000913.3	1213751	1214052	+	TRUE	1140
NC_000913.3	4627075	4627376	+	TRUE	4304
NC_000913.3	3423184	3423485	+	FALSE	NA
NC_000913.3	388623	388924	+	TRUE	364
NC_000913.3	4141831	4142132	+	TRUE	3874
NC_000913.3	3294389	3294690	+	TRUE	3092
NC_000913.3	359478	359779	+	TRUE	336
NC_000913.3	511057	511358	+	TRUE	475
NC_000913.3	23093	23394	+	TRUE	24
NC_000913.3	3439440	3439741	+	FALSE	NA
NC_000913.3	1551395	1551696	+	TRUE	1462
NC_000913.3	2959564	2959865	+	TRUE	2781
NC_000913.3	3899932	3900233	+	TRUE	3667
NC_000913.3	1185424	1185725	+	FALSE	NA
NC_000913.3	1808944	1809245	+	TRUE	1714
NC_000913.3	3174399	3174700	+	TRUE	2979
NC_000913.3	1854623	1854924	+	TRUE	1758
NC_000913.3	156057	156358	+	FALSE	NA
NC_000913.3	2917065	2917366	+	TRUE	2748
NC_000913.3	1313244	1313545	+	TRUE	1235
NC_000913.3	3385027	3385328	+	FALSE	NA
NC_000913.3	2753566	2753867	+	TRUE	2594
NC_000913.3	2262647	2262948	+	TRUE	2153
NC_000913.3	294155	294456	+	TRUE	274
NC_000913.3	3417501	3417802	+	TRUE	3210
NC_000913.3	1351900	1352201	+	TRUE	1274
NC_000913.3	2718112	2718413	+	TRUE	2564
NC_000913.3	854810	855111	+	TRUE	800
NC_000913.3	2250727	2251028	+	TRUE	2143
NC_000913.3	78208	78509	+	TRUE	68
NC_000913.3	4433413	4433714	+	TRUE	4129
NC_000913.3	4467849	4468150	+	TRUE	4159
NC_000913.3	1881730	1882031	+	FALSE	NA
NC_000913.3	3073831	3074132	+	TRUE	2884
NC_000913.3	3913918	3914219	+	TRUE	3678
NC_000913.3	3042327	3042628	+	FALSE	NA
NC_000913.3	2129906	2130207	+	TRUE	2040
NC_000913.3	4131061	4131362	+	TRUE	3867
NC_000913.3	1463106	1463407	+	TRUE	1385
NC_000913.3	4352248	4352549	+	FALSE	NA
NC_000913.3	3450709	3451010	+	TRUE	3254
NC_000913.3	2636424	2636725	+	TRUE	2492
NC_000913.3	1831903	1832204	+	FALSE	NA
NC_000913.3	557433	557734	+	TRUE	519
NC_000913.3	3965073	3965374	+	TRUE	3720
NC_000913.3	2562699	2563000	+	TRUE	2426
NC_000913.3	4229671	4229972	+	TRUE	3935
NC_000913.3	2693282	2693583	+	TRUE	2539
NC_000913.3	1968958	1969259	+	TRUE	1876
NC_000913.3	1677928	1678229	+	FALSE	NA
NC_000913.3	2664586	2664887	+	TRUE	2515
NC_000913.3	2436706	2437007	+	TRUE	2304
NC_000913.3	1887122	1887423	+	TRUE	1794
NC_000913.3	2897510	2897811	+	TRUE	2733
NC_000913.3	1869676	1869977	+	TRUE	1772
NC_000913.3	2105532	2105833	+	TRUE	2018
NC_000913.3	526705	527006	+	TRUE	488
NC_000913.3	2190273	2190574	+	TRUE	2093
NC_000913.3	1204153	1204454	+	TRUE	1125
NC_000913.3	997759	998060	+	TRUE	918
NC_000913.3	4376297	4376598	+	FALSE	NA
NC_000913.3	4464936	4465237	+	TRUE	4156
NC_000913.3	916812	917113	+	TRUE	857
NC_000913.3	3323673	3323974	+	TRUE	3120
NC_000913.3	2716511	2716812	+	FALSE	NA
NC_000913.3	4637530	4637831	+	TRUE	4314
NC_000913.3	3744337	3744638	+	TRUE	3516
NC_000913.3	1146621	1146922	+	FALSE	NA
NC_000913.3	4412134	4412435	+	TRUE	4102
NC_000913.3	448445	448746	+	TRUE	422
NC_000913.3	1701940	1702241	+	TRUE	1610
NC_000913.3	1651538	1651839	+	TRUE	1566
NC_000913.3	3209270	3209571	+	TRUE	3013
NC_000913.3	3113642	3113943	+	TRUE	2925
NC_000913.3	1134738	1135039	+	TRUE	1055
NC_000913.3	1714385	1714686	+	TRUE	1624
NC_000913.3	3221807	3222108	+	TRUE	3024
NC_000913.3	343007	343308	+	TRUE	322
NC_000913.3	1789610	1789911	+	TRUE	1693
NC_000913.3	3176425	3176726	+	TRUE	2981
NC_000913.3	762995	763296	+	TRUE	715
NC_000913.3	4113730	4114031	+	TRUE	3851
NC_000913.3	4324747	4325048	+	TRUE	4022
NC_000913.3	157127	157428	+	TRUE	137
NC_000913.3	1805694	1805995	+	TRUE	1710
NC_000913.3	3300270	3300571	+	TRUE	3101
NC_000913.3	2305128	2305429	+	TRUE	2193
NC_000913.3	1378506	1378807	+	TRUE	1300
NC_000913.3	1273627	1273928	+	FALSE	NA
NC_000913.3	1737830	1738131	+	TRUE	1648
NC_000913.3	2243089	2243390	+	TRUE	2137
NC_000913.3	1690188	1690489	+	TRUE	1602
NC_000913.3	1841287	1841588	+	FALSE	NA
NC_000913.3	1221728	1222029	+	TRUE	1148
NC_000913.3	2944122	2944423	+	TRUE	2772
NC_000913.3	4080872	4081173	+	TRUE	3819
NC_000913.3	1707265	1707566	+	TRUE	1618
NC_000913.3	2464287	2464588	+	TRUE	2329
NC_000913.3	353229	353530	+	TRUE	331
NC_000913.3	2128612	2128913	+	TRUE	2038
NC_000913.3	257028	257329	+	TRUE	229
NC_000913.3	833393	833694	+	TRUE	780
NC_000913.3	796657	796958	+	TRUE	746
NC_000913.3	1430863	1431164	+	TRUE	1357
NC_000913.3	2316217	2316518	+	TRUE	2200
NC_000913.3	4327084	4327385	+	TRUE	4025
NC_000913.3	4443655	4443956	+	TRUE	4138
NC_000913.3	257109	257410	+	TRUE	229
NC_000913.3	2941987	2942288	+	TRUE	2770
NC_000913.3	958127	958428	+	TRUE	887
NC_000913.3	2622981	2623282	+	TRUE	2482
NC_000913.3	3634984	3635285	+	TRUE	3426
NC_000913.3	3342587	3342888	+	TRUE	3142
NC_000913.3	4374588	4374889	+	TRUE	4064
NC_000913.3	3709648	3709949	+	TRUE	3482
NC_000913.3	1047272	1047573	+	TRUE	964
NC_000913.3	3422737	3423038	+	TRUE	3215
NC_000913.3	936964	937265	+	TRUE	870
NC_000913.3	868549	868850	+	TRUE	810
NC_000913.3	846169	846470	+	TRUE	790
NC_000913.3	715381	715682	+	TRUE	675
NC_000913.3	1675104	1675405	+	TRUE	1590
NC_000913.3	2728365	2728666	+	FALSE	NA
NC_000913.3	687180	687481	+	TRUE	651
NC_000913.3	3200363	3200664	+	TRUE	3004
NC_000913.3	2830764	2831065	+	TRUE	2671
NC_000913.3	2569351	2569652	+	TRUE	2433
NC_000913.3	1040174	1040475	+	TRUE	958
NC_000913.3	2733844	2734145	+	TRUE	2571
NC_000913.3	2349024	2349325	+	TRUE	2219
NC_000913.3	3574846	3575147	+	FALSE	NA
NC_000913.3	4160281	4160582	+	TRUE	3888
NC_000913.3	647809	648110	+	TRUE	611
NC_000913.3	3481586	3481887	+	TRUE	3290
NC_000913.3	1973964	1974265	+	TRUE	1880
NC_000913.3	3384978	3385279	+	TRUE	3181
NC_000913.3	2281905	2282206	+	TRUE	2169
NC_000913.3	4537551	4537852	+	TRUE	4228
NC_000913.3	3948703	3949004	+	TRUE	3706
NC_000913.3	1088717	1089018	+	TRUE	1004
NC_000913.3	284472	284773	+	TRUE	263
NC_000913.3	4467994	4468295	+	TRUE	4159
NC_000913.3	2745340	2745641	+	TRUE	2586
NC_000913.3	3507914	3508215	+	TRUE	3316
NC_000913.3	2897981	2898282	+	TRUE	2734
NC_000913.3	2749355	2749656	+	TRUE	2590
NC_000913.3	715736	716037	+	FALSE	NA
NC_000913.3	534986	535287	+	TRUE	498
NC_000913.3	3613218	3613519	+	TRUE	3410
NC_000913.3	2161798	2162099	+	TRUE	2063
NC_000913.3	467672	467973	+	TRUE	438
NC_000913.3	987349	987650	+	FALSE	NA
NC_000913.3	2914724	2915025	+	TRUE	2747
NC_000913.3	21758	22059	+	TRUE	23
NC_000913.3	474223	474524	+	TRUE	444
NC_000913.3	1657818	1658119	+	FALSE	NA
NC_000913.3	4199306	4199607	+	FALSE	NA
NC_000913.3	125426	125727	+	TRUE	109
NC_000913.3	2346502	2346803	+	TRUE	2216
NC_000913.3	1586788	1587089	+	TRUE	1488
NC_000913.3	2210610	2210911	+	TRUE	2105
NC_000913.3	3811856	3812157	+	TRUE	3584
NC_000913.3	3433790	3434091	+	TRUE	3223
NC_000913.3	4317589	4317890	+	TRUE	4013
NC_000913.3	3837095	3837396	+	TRUE	3605
NC_000913.3	1659349	1659650	+	TRUE	1574
NC_000913.3	3131669	3131970	+	TRUE	2936
NC_000913.3	2859620	2859921	+	TRUE	2696
NC_000913.3	3996724	3997025	+	TRUE	3747
NC_000913.3	3085681	3085982	+	TRUE	2893
NC_000913.3	2423892	2424193	+	TRUE	2290
NC_000913.3	4312121	4312422	+	TRUE	4006
NC_000913.3	1691943	1692244	+	TRUE	1603
NC_000913.3	2267151	2267452	+	TRUE	2157
NC_000913.3	1131512	1131813	+	TRUE	1051
NC_000913.3	4543106	4543407	+	TRUE	4232
NC_000913.3	3473896	3474197	+	TRUE	3278
NC_000913.3	637793	638094	+	TRUE	602
NC_000913.3	1988999	1989300	+	TRUE	1897
NC_000913.3	3377302	3377603	+	FALSE	NA
NC_000913.3	3408179	3408480	+	TRUE	3202
NC_000913.3	4566481	4566782	+	TRUE	4254
NC_000913.3	1877170	1877471	+	TRUE	1781
NC_000913.3	3875069	3875370	+	FALSE	NA
NC_000913.3	3420057	3420358	+	TRUE	3213
NC_000913.3	2081573	2081874	+	TRUE	1992
NC_000913.3	2142907	2143208	+	FALSE	NA
NC_000913.3	3471525	3471826	+	TRUE	3277
NC_000913.3	2417611	2417912	+	TRUE	2282
NC_000913.3	3028798	3029099	+	TRUE	2841
NC_000913.3	940092	940393	+	TRUE	873
NC_000913.3	610076	610377	+	FALSE	NA
NC_000913.3	3943908	3944209	+	FALSE	NA
NC_000913.3	1036007	1036308	+	TRUE	954
NC_000913.3	3724919	3725220	+	TRUE	3498
NC_000913.3	2944607	2944908	+	TRUE	2773
NC_000913.3	35884	36185	+	TRUE	34
NC_000913.3	4084943	4085244	+	TRUE	3822
NC_000913.3	691578	691879	+	TRUE	654
NC_000913.3	4342373	4342674	+	TRUE	4036
NC_000913.3	4017707	4018008	+	TRUE	3767
NC_000913.3	4491688	4491989	+	TRUE	4180
NC_000913.3	2619652	2619953	+	TRUE	2478
NC_000913.3	4035380	4035681	+	FALSE	NA
NC_000913.3	4457174	4457475	+	TRUE	4150
NC_000913.3	4389056	4389357	+	TRUE	4079
NC_000913.3	1246789	1247090	+	TRUE	1177
NC_000913.3	3928775	3929076	+	TRUE	3693
NC_000913.3	2661979	2662280	+	FALSE	NA
NC_000913.3	1330573	1330874	+	FALSE	NA
NC_000913.3	219561	219862	+	TRUE	191
NC_000913.3	1540186	1540487	+	TRUE	1455
NC_000913.3	789697	789998	+	TRUE	738
NC_000913.3	3429476	3429777	+	TRUE	3216
NC_000913.3	1365744	1366045	+	TRUE	1286
NC_000913.3	1885443	1885744	+	TRUE	1792
NC_000913.3	2237775	2238076	+	TRUE	2133
NC_000913.3	681541	681842	+	FALSE	NA
NC_000913.3	3881023	3881324	+	TRUE	3647
NC_000913.3	2698842	2699143	+	TRUE	2543
NC_000913.3	3329053	3329354	+	TRUE	3126
NC_000913.3	359065	359366	+	TRUE	335
NC_000913.3	3970700	3971001	+	TRUE	3725
NC_000913.3	345798	346099	+	TRUE	325
NC_000913.3	2045264	2045565	+	TRUE	1960
NC_000913.3	4026532	4026833	+	TRUE	3777
NC_000913.3	1804473	1804774	+	FALSE	NA
NC_000913.3	1208605	1208906	+	TRUE	1133
NC_000913.3	217851	218152	+	TRUE	189
NC_000913.3	2088723	2089024	+	TRUE	1999
NC_000913.3	2885464	2885765	+	TRUE	2723
NC_000913.3	398613	398914	+	TRUE	371
NC_000913.3	2177828	2178129	+	TRUE	2081
NC_000913.3	1934703	1935004	+	TRUE	1843
NC_000913.3	234689	234990	+	TRUE	202
NC_000913.3	4134368	4134669	+	TRUE	3869
NC_000913.3	4466179	4466480	+	TRUE	4157
NC_000913.3	2763726	2764027	+	TRUE	2604
NC_000913.3	2085958	2086259	+	TRUE	1996
NC_000913.3	795295	795596	+	TRUE	744
NC_000913.3	2632984	2633285	+	TRUE	2489
NC_000913.3	1914806	1915107	+	TRUE	1822
NC_000913.3	3530254	3530555	+	TRUE	3338
NC_000913.3	1565782	1566083	+	TRUE	1476
NC_000913.3	3186300	3186601	+	TRUE	2993
NC_000913.3	2082797	2083098	+	TRUE	1993
NC_000913.3	1527811	1528112	+	TRUE	1444
NC_000913.3	4353893	4354194	+	TRUE	4047
NC_000913.3	822303	822604	+	TRUE	769
NC_000913.3	522467	522768	+	TRUE	487
NC_000913.3	89507	89808	+	TRUE	78
